Gazette_ID,Published_Date,Product_Title,Category,Data_Key,Data_Value,S_No
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Content,0.43,(iv)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Ingredients,Xanthan gum per cent. by weight,(v)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Content,0.05,(v)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Ingredients,Dimethyl polysiloxane per cent. by weight,(vi)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Content,0.09,(vi)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Ingredients,Diethylene glycol per cent. by weight,(vii)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Content,0.33,(vii)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Ingredients,"Bronopol Mix, 5- Chloro-2- Methyl- 1,2- thiazol- 3(2H)-one and 2- methyl-1,2- thiazol-3 (2H)-on per cent. by weight",(viii)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Content,0.31,(viii)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Ingredients,Water per cent. by weight,(ix)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Content,QS,(ix)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Ingredients,Total (per cent.),(x)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Composition,Content,100,(x)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Parameters,"Free amino acids per cent. by weight, minimum",(i)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Value,1.6,(i)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Parameters,"Total amino acid per cent. by weight, minimum",(ii)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Value,2.4,(ii)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Parameters,Specific gravity,(iii)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Value,1.035 - 1.100,(iii)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Parameters,pH (as such),(iv)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Value,2.50 - 4.00,(iv)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Parameters,"Solubility per cent. by weight, minimum",(v)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Value,99.99,(v)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Parameters,"Total organic carbon per cent. by weight, minimum",(vi)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Value,5.15,(vi)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Parameters,"Total dissolved solids per cent. by weight, minimum",(vii)
265414_14_Aug_2025,14-Aug-2025,(31) Protein hydrolysate (Plant Source) (Liquid),Specifications,Value,14.99,(vii)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Composition,Ingredients,"Protein hydrolysate derived from hydrolysis of defatted flour of Glycine max and Zea mays in ratio of 5.5: 4.5 by enzyme (Papain) per cent. by weight, minimum",(i)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Composition,Content,30,(i)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Composition,Ingredients,Water per cent. by weight,(ii)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Composition,Content,QS,(ii)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Composition,Ingredients,Total (per cent.),(iii)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Composition,Content,100,(iii)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Specifications,Parameters,"Total amino acids per cent. by weight, minimum",(i)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Specifications,Value,26,(i)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Specifications,Parameters,"Free amino acids per cent. by weight, minimum",(ii)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Specifications,Value,20,(ii)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Specifications,Parameters,pH (10 % aqueous solution),(iii)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Specifications,Value,4.82 ± 0.5,(iii)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Specifications,Parameters,Specific Gravity,(iv)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Specifications,Value,1.1637 ± 0.02,(iv)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Specifications,Parameters,"Total organic carbon per cent. by weight, minimum",(v)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Specifications,Value,19.71,(v)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Specifications,Parameters,"Solubility per cent. by weight, minimum",(vi)
265414_14_Aug_2025,14-Aug-2025,(32) Protein hydrolysate 20% (Liquid),Specifications,Value,99.05,(vi)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Composition,Ingredients,"Cell free extract of Pseudomonas putida per cent. by weight, minimum",(i)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Composition,Content,91.50,(i)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Composition,Ingredients,"Tween 80 per cent. by weight, minimum",(ii)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Composition,Content,6.50,(ii)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Composition,Ingredients,"Carboxymethyl cellulose per cent. by weight, minimum",(iii)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Composition,Content,1.70,(iii)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Composition,Ingredients,"Proxel GXL per cent. by weight, minimum",(iv)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Composition,Content,0.10,(iv)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Composition,Ingredients,"SAG 1572 per cent. by weight, minimum",(v)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Composition,Content,0.20,(v)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Composition,Ingredients,Total (per cent.),(vi)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Composition,Content,100,(vi)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Specifications,Parameters,"Phenylalanine ppm, minimum",(i)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Specifications,Value,100,(i)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Specifications,Parameters,pH (1% aqueous solution),(ii)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Specifications,Value,4.0 - 6.0,(ii)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Specifications,Parameters,Specific gravity,(iii)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Specifications,Value,1.155 - 1.185,(iii)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Specifications,Parameters,"Solubility per cent. by weight, minimum",(iv)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Specifications,Value,100,(iv)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Specifications,Parameters,"Total organic carbon per cent. by weight, minimum",(v)
265414_14_Aug_2025,14-Aug-2025,(6) Cell free extract of Pseudomonas putida (Liquid),Specifications,Value,25,(v)
265414_14_Aug_2025,14-Aug-2025,(2) Phenolic compound (3 %) (Liquid),Composition,Ingredients,"Phenolic compound percent weight by volume, minimum (Source: Brown coals)",(i)
265414_14_Aug_2025,14-Aug-2025,(2) Phenolic compound (3 %) (Liquid),Composition,Content,3,(i)
265414_14_Aug_2025,14-Aug-2025,(2) Phenolic compound (3 %) (Liquid),Composition,Ingredients,Water per cent. weight by volume,(ii)
265414_14_Aug_2025,14-Aug-2025,(2) Phenolic compound (3 %) (Liquid),Composition,Content,97,(ii)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Composition,Ingredients,"S- Abscisic acid per cent. by weight, minimum",(i)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Composition,Content,8.3,(i)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Composition,Ingredients,"Malic acid per cent. by weight, minimum",(ii)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Composition,Content,QS,(ii)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Composition,Ingredients,Total (per cent.),(iii)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Composition,Content,100,(iii)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Specifications,Parameters,"S- Abscisic acid per cent. by weight, minimum",(i)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Specifications,Value,8.33,(i)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Specifications,Parameters,"Malic acid per cent. by weight, minimum",(ii)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Specifications,Value,84.4,(ii)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Specifications,Parameters,pH (1% Aqueous solution),(iii)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Specifications,Value,2.3 ± 0.5,(iii)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Specifications,Parameters,Bulk density (gram/cc),(iv)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Specifications,Value,0.58 ± 0.2,(iv)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Specifications,Parameters,"Solubility per cent. by weight, minimum",(v)
265414_14_Aug_2025,14-Aug-2025,11. Anti-transpirant (1) S- Abscisic acid (8.3%) (Granule),Specifications,Value,90,(v)
265414_14_Aug_2025,14-Aug-2025,Specifications,Specifications,Parameters,"Phenolic compound per cent. weight by volume, minimum",(i)
265414_14_Aug_2025,14-Aug-2025,Specifications,Specifications,Value,3.00,(i)
265414_14_Aug_2025,14-Aug-2025,Specifications,Specifications,Parameters,pH (1% aqueous solution),(ii)
265414_14_Aug_2025,14-Aug-2025,Specifications,Specifications,Value,2.5 ± 1,(ii)
265414_14_Aug_2025,14-Aug-2025,Specifications,Specifications,Parameters,Total organic carbon per cent. by weight minimum,(iii)
265414_14_Aug_2025,14-Aug-2025,Specifications,Specifications,Value,0.5,(iii)
265414_14_Aug_2025,14-Aug-2025,Specifications,Specifications,Parameters,Specific gravity,(iv)
265414_14_Aug_2025,14-Aug-2025,Specifications,Specifications,Value,1.17-1.20,(iv)
265414_14_Aug_2025,14-Aug-2025,Specifications,Specifications,Parameters,Solubility per cent. by weight minimum,(v)
265414_14_Aug_2025,14-Aug-2025,Specifications,Specifications,Value,100,(v)
265414_14_Aug_2025,14-Aug-2025,Specifications,Specifications,Parameters,Total dissolved solids per cent. by weight minimum,(vi)
265414_14_Aug_2025,14-Aug-2025,Specifications,Specifications,Value,3,(vi)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Parameters,"Humic Acid per cent. by weight, minimum",(i)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Content,30,(i)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Parameters,"Amino Acid (Glycine) per cent. by weight , minimum",(ii)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Content,7,(ii)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Parameters,"Myoinositol per cent. by weight , minimum",(iii)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Content,2,(iii)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Parameters,"Vitamin C per cent by weight , minimum",(iv)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Content,12.0,(iv)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Parameters,"Vitamin E per cent by weight , minimum",(v)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Content,0.2,(v)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Parameters,pH (1% aqueous solution),(vi)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Content,5.0 – 6.5,(vi)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Parameters,"Total organic carbon per cent by weight , minimum",(vii)
257181_14_Sep_2024,14-Sep-2024,Mixed formulations of Biostimulants,Composition,Content,25,(vii)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Composition,Ingredients,"Humic acid (as Potassium humate obtained from Leonardite mineral source) per cent. by weight, minimum",(i)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Composition,Content,6.0,(i)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Composition,Ingredients,Water per cent. by weight,(ii)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Composition,Content,QS,(ii)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Composition,Ingredients,Total (per cent.),(iii)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Composition,Content,100,(iii)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Specifications,Parameters,"Humic acid per cent. by weight, minimum",(i)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Specifications,Value,6.0,(i)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Specifications,Parameters,"Total Organic carbon per cent. by weight, minimum",(ii)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Specifications,Value,2.11,(ii)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Specifications,Parameters,Specific gravity,(iii)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Specifications,Value,1.03 ± 0.03,(iii)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Specifications,Parameters,"Organic matter per cent. by weight, minimum",(iv)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Specifications,Value,3.64,(iv)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Specifications,Parameters,pH (10% aqueous solution),(v)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Specifications,Value,9.0- 11.0,(v)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Specifications,Parameters,"Solubility per cent., minimum",(vi)
263422_28_May_2025,28-May-2025,(6) Humic Acid 6% (Liquid),Specifications,Value,95,(vi)
263422_28_May_2025,28-May-2025,(7) Humic acid 1.5% (Granules),Composition,Ingredients,"Humic acid (as Potassium humate obtained from Leonardite mineral source) per cent. by weight, minimum",(i)
263422_28_May_2025,28-May-2025,(7) Humic acid 1.5% (Granules),Composition,Content,1.5,(i)
263422_28_May_2025,28-May-2025,(7) Humic acid 1.5% (Granules),Composition,Ingredients,"Bentonite per cent. by weight, maximum as carrier",(ii)
263422_28_May_2025,28-May-2025,(7) Humic acid 1.5% (Granules),Composition,Content,98.5,(ii)
263422_28_May_2025,28-May-2025,(7) Humic acid 1.5% (Granules),Composition,Ingredients,Total (per cent.),(iii)
263422_28_May_2025,28-May-2025,(7) Humic acid 1.5% (Granules),Composition,Content,100,(iii)
263422_28_May_2025,28-May-2025,(7) Humic acid 1.5% (Granules),Specifications,Parameters,"Humic acid per cent. by weight, minimum",(i)
263422_28_May_2025,28-May-2025,(7) Humic acid 1.5% (Granules),Specifications,Value,1.5,(i)
263422_28_May_2025,28-May-2025,(7) Humic acid 1.5% (Granules),Specifications,Parameters,"Total organic carbon per cent. by weight, minimum",(ii)
263422_28_May_2025,28-May-2025,(7) Humic acid 1.5% (Granules),Specifications,Value,1.32,(ii)
263422_28_May_2025,28-May-2025,(8) Humic and Fulvic acid 25.05% (Liquid),Composition,Ingredients,"Humic and Fulvic acid per cent. by weight, minimum (Source: Leonardite)",(i)
263422_28_May_2025,28-May-2025,(8) Humic and Fulvic acid 25.05% (Liquid),Composition,Content,25.05,(i)
263422_28_May_2025,28-May-2025,(8) Humic and Fulvic acid 25.05% (Liquid),Composition,Ingredients,Water per cent. by weight,(ii)
263422_28_May_2025,28-May-2025,(8) Humic and Fulvic acid 25.05% (Liquid),Composition,Content,74.95,(ii)
263422_28_May_2025,28-May-2025,(8) Humic and Fulvic acid 25.05% (Liquid),Composition,Ingredients,Total (per cent.),(iii)
